from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
8101776,8101776,2,300,,
8101778,8101778,2,300,,
8101781,8101781,2,300,,
8101783,8101783,2,300,,
8101784,8101784,2,300,,
8101785,8101785,2,300,,
8101787,8101787,2,300,,
8101788,8101788,2,300,,
8101789,8101789,2,300,,
8101791,8101791,2,300,,
8101792,8101792,2,300,,
8101793,8101793,2,300,,
8101794,8101794,2,300,,
8101795,8101795,2,300,,
8101796,8101796,2,300,,
8101797,8101797,2,300,,
8101803,8101803,2,300,,
8101804,8101804,2,300,,
8101806,8101806,2,300,,
8101810,8101810,2,120,,
8101818,8101818,2,300,,
8101819,8101819,2,300,,
8101820,8101820,2,300,,
8101822,8101822,2,300,,
8101825,8101825,2,300,,
8101826,8101826,2,300,,
8101829,8101829,2,300,,
8101833,8101833,2,300,,
8101837,8101837,2,300,,
8101841,8101841,2,300,,
8101845,8101845,2,300,,
8101851,8101851,2,300,,
8101852,8101852,2,300,,
8101853,8101853,2,300,,
8101857,8101857,2,300,,
8101858,8101858,2,300,,
8101863,8101863,2,300,,
8101870,8101870,2,300,,
8101871,8101871,2,300,,
8101877,8101877,2,300,,
8101898,8101898,2,300,,
8101917,8101917,2,300,,
8101918,8101918,2,300,,
8101934,8101934,2,300,,
8101935,8101935,2,300,,
8101937,8101937,2,300,,
8101946,8101946,2,300,,
8101947,8101947,2,300,,
8101950,8101950,2,300,,
8101955,8101955,2,300,,
8101973,8101973,2,300,,
8101974,8101974,2,300,,
8101975,8101975,2,300,,
8101988,8101988,2,300,,
8101990,8101990,2,300,,
8102006,8102006,2,300,,
8102007,8102007,2,300,,
8102009,8102009,2,300,,
8102015,8102015,2,300,,
8102016,8102016,2,300,,
8102017,8102017,2,300,,
8102042,8102042,2,300,,
8102045,8102045,2,300,,
8102046,8102046,2,300,,
8102047,8102047,2,300,,
8102048,8102048,2,300,,
8102049,8102049,2,300,,
8102050,8102050,2,300,,
8102052,8102052,2,300,,
8102053,8102053,2,300,,
8102054,8102054,2,300,,
8102055,8102055,2,300,,
8102056,8102056,2,300,,
8102057,8102057,2,300,,
8102058,8102058,2,300,,
8102059,8102059,2,300,,
8102062,8102062,2,300,,
8102063,8102063,2,300,,
8102068,8102068,2,300,,
8102105,8102105,2,300,,
8102149,8102149,2,300,,
8103000,8103000,2,360,,
8103174,8103174,2,300,,
8103487,8103487,2,300,,
8103490,8103490,2,300,,
8103644,8103644,2,300,,
8103842,8103842,2,300,,
8104229,8104229,2,300,,
8198449,8198449,2,300,,
8300076,8300076,2,600,,
8300077,8300077,2,600,,
8300084,8300084,2,600,,
8300089,8300089,2,300,,
8300092,8300092,2,600,,
8300093,8300093,2,600,,
8300094,8300094,2,600,,
8300097,8300097,2,120,,
8300101,8300101,2,600,,
8300104,8300104,2,600,,
8300114,8300114,2,120,,
8300120,8300120,2,600,,
8300157,8300157,2,600,,
8300217,8300217,2,600,,
8300263,8300263,2,900,,
8301251,8301251,2,600,,
8303915,8303915,2,600,,
8303941,8303941,2,300,,
8503000,8503000,2,420,,
8506314,8506314,2,180,,
8509404,8509404,2,240,,
8100147,8100147,2,180,5780,3469
8100147,8100147,2,180,5780,3470
8100147,8100147,2,180,5780,3471
8100147,8100147,2,180,5780,3771
8100147,8100147,2,180,5788,3764
8100147,8100147,2,180,5789,3764
8100147,8100147,2,180,5790,3764
8100147,8100147,2,180,5791,3764
8100147,8100147,2,180,5792,3764
8303915,8303915,3,,5834,6065
8303915,8303915,3,,5834,6066
8303915,8303915,3,,5835,6065
8303915,8303915,3,,5835,6066
8303915,8303915,3,,5834,6256
8303915,8303915,3,,5835,6256
8303915,8303915,3,,5834,6315
8303915,8303915,3,,5835,6315
8100147,8100147,3,,5834,6065
8100147,8100147,3,,5834,6066
8100147,8100147,3,,5835,6065
8100147,8100147,3,,5835,6066
8100147,8100147,3,,5834,6256
8100147,8100147,3,,5835,6256
8100147,8100147,3,,5834,6315
8100147,8100147,3,,5835,6315
8100042,8100042,2,180,25,4648
8100514,8100514,2,180,27,3190
8100514,8100514,2,180,27,6323
8100514,8100514,2,180,27,5717
8100147,8100147,2,180,27,5411
8103000,8103000,2,180,29,6761
8103000,8103000,2,180,29,6762
8100147,8100147,2,180,29,5360
8100099,8100099,2,180,38,6250
8100099,8100099,2,180,38,6251
8100099,8100099,2,180,38,5401
8100002,8100002,2,180,40,4947
8100002,8100002,2,180,41,4947
8100044,8100044,2,180,44,5050
8100002,8100002,2,180,47,4965
8100002,8100002,2,180,48,4965
8100002,8100002,2,180,55,5400
8100044,8100044,2,180,58,5782
8100044,8100044,2,180,58,5783
8100044,8100044,2,180,58,5785
8100002,8100002,2,180,59,5402
8100002,8100002,2,180,60,5402
8100002,8100002,2,180,65,5404
8100002,8100002,2,180,66,5404
8100002,8100002,2,180,67,5404
8100002,8100002,2,180,68,5404
8100044,8100044,2,180,71,5376
8100044,8100044,2,180,78,5780
8100044,8100044,2,180,79,5780
8100002,8100002,2,180,82,5408
8100002,8100002,2,180,83,5408
8100044,8100044,2,180,85,5411
8100099,8100099,2,180,87,6250
8100099,8100099,2,180,87,6251
8100099,8100099,2,180,87,5401
8100044,8100044,2,180,88,6256
8100044,8100044,2,180,88,6315
8100044,8100044,2,180,88,5413
8100002,8100002,2,180,91,3855
8100032,8100032,2,180,104,3625
8100032,8100032,2,180,105,3625
8100032,8100032,2,180,6966,3625
8100044,8100044,2,180,5877,5360
8100001,8100001,2,180,5882,3916
8100001,8100001,2,180,5883,3916
8100514,8100514,2,1800,5885,5834
8100514,8100514,2,1800,5885,5835
8100001,8100001,2,180,5886,3921
8100001,8100001,2,180,5887,3921
8100014,8100014,2,180,180,4524
8100014,8100014,2,180,180,4525
8100071,8100071,2,180,184,407
8100071,8100071,2,180,191,3560
8100071,8100071,2,180,193,3560
8100071,8100071,2,180,201,3563
8100071,8100071,2,180,203,3563
8100071,8100071,2,180,211,3565
8100071,8100071,2,180,213,3565
8100071,8100071,2,180,221,3567
8100071,8100071,2,180,223,3567
8100071,8100071,2,180,230,3569
8100071,8100071,2,180,233,3569
8100071,8100071,2,180,241,3572
8100071,8100071,2,180,243,3572
8100071,8100071,2,180,250,3575
8100071,8100071,2,180,252,3575
8100001,8100001,2,180,309,3921
8100008,8100008,2,180,343,5384
8100008,8100008,2,180,343,5386
8100516,8100516,2,180,394,4919
8100447,8100447,2,120,483,1637
8100447,8100447,2,120,485,1639
8100447,8100447,2,120,487,1642
8100447,8100447,2,120,489,1644
8100447,8100447,2,120,492,1646
8100447,8100447,2,120,494,1648
8100447,8100447,2,120,496,1650
8100447,8100447,2,120,498,1652
8100447,8100447,2,120,500,1668
8100447,8100447,2,120,503,1670
8100447,8100447,2,120,505,1672
8100447,8100447,2,120,507,1674
8100447,8100447,2,120,509,1676
8100447,8100447,2,120,511,1678
8100447,8100447,2,120,514,1680
8100447,8100447,2,120,516,1682
8100447,8100447,2,120,518,1684
8100447,8100447,2,120,520,1686
8100447,8100447,2,120,522,1688
8100447,8100447,2,120,525,1690
8100447,8100447,2,120,527,1692
8100447,8100447,2,120,529,1694
8100447,8100447,2,120,530,1696
8100147,8100147,2,180,5936,4779
8100147,8100147,2,180,5937,4779
8100147,8100147,2,180,5938,4779
8100203,8100203,2,120,963,2074
8100203,8100203,2,120,964,2074
8100203,8100203,2,120,965,2074
8100203,8100203,2,120,969,2076
8100203,8100203,2,120,970,2076
8100203,8100203,2,120,972,2079
8100203,8100203,2,120,973,2079
8100203,8100203,2,120,975,2081
8100203,8100203,2,120,5939,956
8100493,8100493,2,120,994,7137
8100493,8100493,2,120,994,7273
8100493,8100493,2,120,994,7275
8100203,8100203,2,120,5941,971
8102059,8102059,2,120,1056,3554
8102059,8102059,2,120,1056,3555
8100203,8100203,2,120,5943,982
8100203,8100203,2,120,5948,992
8100203,8100203,2,120,5951,962
8100203,8100203,2,120,5952,1003
8100203,8100203,2,120,1106,1009
8100203,8100203,2,120,1113,1060
8100203,8100203,2,120,5965,1060
8100203,8100203,2,120,1114,1016
8100203,8100203,2,120,1118,1019
8100203,8100203,2,120,1120,1058
8100203,8100203,2,120,5975,1058
8100203,8100203,2,120,1122,1027
8100203,8100203,2,120,1125,1030
8100203,8100203,2,120,1127,1035
8100203,8100203,2,120,1128,1040
8100203,8100203,2,120,1129,1044
8100203,8100203,2,120,1135,952
8100203,8100203,2,120,1137,954
8100203,8100203,2,120,1149,998
8100203,8100203,2,120,1153,1011
8100203,8100203,2,120,1157,1022
8100044,8100044,2,180,6140,93
8100042,8100042,2,180,6143,3561
8100002,8100002,2,180,6196,6730
8100002,8100002,2,180,6198,6731
8100002,8100002,2,180,6200,6732
8100002,8100002,2,180,6202,6733
8100002,8100002,2,180,6204,4508
8100002,8100002,2,180,6206,6734
8100002,8100002,2,180,6208,6735
8100002,8100002,2,180,6210,4512
8100002,8100002,2,180,6212,6736
8100002,8100002,2,180,6214,6737
8100002,8100002,2,180,6216,6738
8100002,8100002,2,180,6218,6739
8100002,8100002,2,180,6220,6740
8100002,8100002,2,180,6222,6741
8100002,8100002,2,180,6241,4965
8100099,8100099,2,180,6243,41
8100002,8100002,2,180,6243,42
8100264,8100264,2,120,2112,4747
8100203,8100203,2,120,2120,1066
8100264,8100264,2,120,2121,4732
8100264,8100264,2,120,2122,4735
8100264,8100264,2,120,2123,4739
8100264,8100264,2,120,2124,4742
8100002,8100002,2,180,2549,3855
8100002,8100002,2,180,2556,52
8100002,8100002,2,180,2560,56
8100002,8100002,2,180,2564,61
8100002,8100002,2,180,2568,69
8100002,8100002,2,180,2571,76
8100002,8100002,2,180,2574,84
8100173,8100173,2,180,2667,3175
8100173,8100173,2,180,2667,3176
8100173,8100173,2,180,2667,3177
8100014,8100014,2,180,2697,4207
8100014,8100014,2,180,2699,4209
8100014,8100014,2,180,2701,5050
8100014,8100014,2,180,2703,4866
8100014,8100014,2,180,2705,4884
8100014,8100014,2,180,2707,5218
8100014,8100014,2,180,2709,5236
8100014,8100014,2,180,2710,5236
8100014,8100014,2,180,2714,5239
8100014,8100014,2,180,2716,5242
8100014,8100014,2,180,2720,5405
8100014,8100014,2,180,2722,6580
8100014,8100014,2,180,2722,6581
8100014,8100014,2,180,2722,6583
8100014,8100014,2,180,2722,6584
8100014,8100014,2,180,2724,6606
8100014,8100014,2,180,2724,6607
8100042,8100042,2,120,2807,91
8100042,8100042,2,120,2808,91
8100002,8100002,2,180,6276,5390
8100001,8100001,2,180,6277,3899
8100001,8100001,2,180,6278,3899
8100032,8100032,2,180,3137,3623
8100032,8100032,2,180,3138,3623
8103000,8103000,2,180,5584,4108
8100514,8100514,2,180,6327,28
8100514,8100514,2,180,6328,28
8100082,8100082,2,180,3249,3299
8100082,8100082,2,180,3253,3303
8100082,8100082,2,180,3257,6367
8100082,8100082,2,180,3257,6376
8100082,8100082,2,180,3260,3305
8100082,8100082,2,180,3263,3311
8100082,8100082,2,180,3265,3309
8100082,8100082,2,180,3268,6371
8100082,8100082,2,180,3269,6371
8100173,8100173,2,180,3271,3227
8100082,8100082,2,180,3272,6373
8100082,8100082,2,180,3272,6377
8100082,8100082,2,180,3282,3320
8100082,8100082,2,180,3282,6379
8100082,8100082,2,180,3282,6380
8100173,8100173,2,180,3298,3231
8100082,8100082,2,180,3302,3275
8100082,8100082,2,180,3304,7047
8100082,8100082,2,180,3310,7040
8100082,8100082,2,180,3314,3278
8100074,8100074,2,120,3330,187
8100074,8100074,2,120,3330,189
8100074,8100074,2,120,3332,187
8100074,8100074,2,120,3332,189
8100085,8100085,2,180,3343,3584
8100147,8100147,2,180,3357,5412
8100147,8100147,2,180,3358,5412
8100147,8100147,2,180,3359,5412
8100147,8100147,2,180,3387,4573
8100147,8100147,2,180,3388,4573
8100147,8100147,2,180,3389,4573
8100092,8100092,2,180,3391,3386
8100092,8100092,2,180,3400,3393
8100092,8100092,2,180,3400,3394
8100032,8100032,2,180,3615,3126
8100032,8100032,2,180,3615,3127
8100032,8100032,2,180,3615,3129
8100032,8100032,2,180,3616,3126
8100032,8100032,2,180,3616,3127
8100032,8100032,2,180,3616,3129
8100032,8100032,2,180,3617,3126
8100032,8100032,2,180,3617,3127
8100032,8100032,2,180,3617,3129
8100071,8100071,2,180,3619,3558
8100071,8100071,2,180,3621,3558
8100032,8100032,2,180,3637,3150
8100032,8100032,2,180,3637,3151
8100032,8100032,2,180,3637,7184
8100032,8100032,2,180,3638,3150
8100032,8100032,2,180,3638,3151
8100032,8100032,2,180,3638,7184
8100032,8100032,2,180,7062,3229
8100032,8100032,2,180,7062,3230
8100032,8100032,2,180,7063,3229
8100032,8100032,2,180,7063,3230
8100032,8100032,2,180,3678,111
8100032,8100032,2,180,3683,3231
8100032,8100032,2,180,3683,3232
8100032,8100032,2,180,3684,3231
8100032,8100032,2,180,3684,3232
8100514,8100514,2,180,6406,28
8100514,8100514,2,180,6407,28
8100514,8100514,2,180,6408,28
8100514,8100514,2,180,6409,28
8100514,8100514,2,180,6410,28
8100514,8100514,2,180,6411,28
8100147,8100147,2,180,3761,5410
8100147,8100147,2,180,3775,5051
8100049,8100049,2,240,3824,6146
8100099,8100099,2,180,7090,5319
8100099,8100099,2,180,7091,5319
8100099,8100099,2,180,3833,5403
8100099,8100099,2,180,3834,5873
8100099,8100099,2,180,7093,5873
8100099,8100099,2,180,7094,5873
8100099,8100099,2,180,3836,5405
8100099,8100099,2,180,3839,4356
8100099,8100099,2,180,7096,4356
8100099,8100099,2,180,7097,4356
8100099,8100099,2,180,3841,5407
8100099,8100099,2,180,7099,5881
8100099,8100099,2,180,7100,5881
8100099,8100099,2,180,7099,4370
8100099,8100099,2,180,7099,4371
8100099,8100099,2,180,7100,4370
8100099,8100099,2,180,7100,4371
8100099,8100099,2,180,3842,5409
8100099,8100099,2,180,7210,5885
8100099,8100099,2,180,7211,5885
8100099,8100099,2,180,7213,5885
8100099,8100099,2,180,7214,5885
8100099,8100099,2,180,7210,4402
8100099,8100099,2,180,7210,4403
8100099,8100099,2,180,7211,4402
8100099,8100099,2,180,7211,4403
8100099,8100099,2,180,7213,4402
8100099,8100099,2,180,7213,4403
8100099,8100099,2,180,7214,4402
8100099,8100099,2,180,7214,4403
8100099,8100099,2,180,3845,4954
8100099,8100099,2,180,3845,5321
8100099,8100099,2,180,7102,5889
8100099,8100099,2,180,7103,5889
8100099,8100099,2,180,3847,4970
8100099,8100099,2,180,3848,6276
8100017,8100017,2,180,3855,2778
8100044,8100044,2,180,3884,4081
8100002,8100002,2,180,3885,6277
8100002,8100002,2,180,3885,6278
8100099,8100099,2,180,3887,3826
8100099,8100099,2,180,3888,3826
8100099,8100099,2,180,3924,3854
8100044,8100044,2,180,3941,5788
8100044,8100044,2,180,3941,5789
8100044,8100044,2,180,3941,5790
8100044,8100044,2,180,3941,5791
8100044,8100044,2,180,3941,5792
8100108,8100108,2,180,6652,5316
8100108,8100108,2,180,6653,5316
8100108,8100108,2,180,7113,5316
8100108,8100108,2,180,7114,5316
8100108,8100108,2,180,3978,5401
8100108,8100108,2,180,3979,5401
8100108,8100108,2,180,6654,5401
8100108,8100108,2,180,7115,5401
8100108,8100108,2,180,7116,5401
8100108,8100108,2,180,3980,4017
8100108,8100108,2,180,3980,4018
8100108,8100108,2,180,3980,6657
8100108,8100108,2,180,6655,5889
8100108,8100108,2,180,7125,5889
8100108,8100108,2,180,7126,5889
8103000,8103000,2,180,4083,5008
8103000,8103000,2,180,4083,5009
8100108,8100108,2,180,6661,5319
8100108,8100108,2,180,4090,5873
8100108,8100108,2,180,4091,5873
8100108,8100108,2,180,6662,5873
8100108,8100108,2,180,4092,4356
8100108,8100108,2,180,4093,4356
8100108,8100108,2,180,6663,4356
8100108,8100108,2,180,7119,4356
8100108,8100108,2,180,7120,4356
8100108,8100108,2,180,4094,5885
8100108,8100108,2,180,4095,5885
8100108,8100108,2,180,6664,5885
8100108,8100108,2,180,7122,5885
8100108,8100108,2,180,7123,5885
8100108,8100108,2,180,4094,4402
8100108,8100108,2,180,4094,4403
8100108,8100108,2,180,4095,4402
8100108,8100108,2,180,4095,4403
8100108,8100108,2,180,6664,4402
8100108,8100108,2,180,6664,4403
8100108,8100108,2,180,7122,4402
8100108,8100108,2,180,7122,4403
8100108,8100108,2,180,7123,4402
8100108,8100108,2,180,7123,4403
8100108,8100108,2,180,6665,6276
8100108,8100108,2,180,4112,5403
8100108,8100108,2,180,4113,5403
8103000,8103000,2,180,4114,6753
8103000,8103000,2,180,4115,6753
8100108,8100108,2,180,4118,5405
8100108,8100108,2,180,4119,5405
8100108,8100108,2,180,4120,5407
8100108,8100108,2,180,4121,5407
8100108,8100108,2,180,4122,5881
8100108,8100108,2,180,4123,5881
8100108,8100108,2,180,6666,5881
8100108,8100108,2,180,7128,5881
8100108,8100108,2,180,7129,5881
8100108,8100108,2,180,4122,4370
8100108,8100108,2,180,4122,4371
8100108,8100108,2,180,4123,4370
8100108,8100108,2,180,4123,4371
8100108,8100108,2,180,6666,4370
8100108,8100108,2,180,6666,4371
8100108,8100108,2,180,7128,4370
8100108,8100108,2,180,7128,4371
8100108,8100108,2,180,7129,4370
8100108,8100108,2,180,7129,4371
8100108,8100108,2,180,4125,5409
8100108,8100108,2,180,4126,5409
8100108,8100108,2,180,4127,4954
8100108,8100108,2,180,4128,4954
8100108,8100108,2,180,7227,4954
8100108,8100108,2,180,7228,4954
8100108,8100108,2,180,4127,5321
8100108,8100108,2,180,4128,5321
8100108,8100108,2,180,7227,5321
8100108,8100108,2,180,7228,5321
8100108,8100108,2,180,4130,4970
8100108,8100108,2,180,4131,4970
8103000,8103000,2,180,4133,22
8103000,8103000,2,180,4133,23
8103000,8103000,2,180,4133,24
8100099,8100099,2,180,4141,3824
8100009,8100009,2,180,4166,4682
8103000,8103000,2,180,4167,5776
8103000,8103000,2,180,4169,6770
8103000,8103000,2,180,4207,6772
8100197,8100197,2,180,4220,4448
8100197,8100197,2,180,4222,4450
8100197,8100197,2,180,5653,4450
8100197,8100197,2,180,6670,4450
8100197,8100197,2,180,4226,4449
8100197,8100197,2,180,4229,4450
8100197,8100197,2,180,4291,4454
8100197,8100197,2,180,5664,4454
8100197,8100197,2,180,4297,4455
8100197,8100197,2,180,5665,4455
8100001,8100001,2,180,4316,3903
8100090,8100090,2,180,4323,5403
8100090,8100090,2,180,6685,5403
8100090,8100090,2,180,4328,5405
8100090,8100090,2,180,6686,5405
8100090,8100090,2,240,4331,4468
8100090,8100090,2,240,6687,4468
8100090,8100090,2,180,4332,5407
8100090,8100090,2,180,6688,5407
8100090,8100090,2,180,4335,5409
8100090,8100090,2,180,6689,5409
8100090,8100090,2,240,4338,4491
8100090,8100090,2,240,6690,4491
8100090,8100090,2,180,4339,4954
8100090,8100090,2,180,6691,4954
8100090,8100090,2,180,4339,5321
8100090,8100090,2,180,6691,5321
8100001,8100001,2,180,4340,3907
8100090,8100090,2,240,4344,4478
8100090,8100090,2,240,6692,4478
8100090,8100090,2,240,4352,4482
8100090,8100090,2,240,6694,4482
8100090,8100090,2,180,4355,4985
8100090,8100090,2,180,6695,4985
8100108,8100108,2,180,4358,5878
8100108,8100108,2,180,4358,5879
8100001,8100001,2,180,4358,3912
8100197,8100197,2,180,4373,4447
8100090,8100090,2,240,4375,4456
8100090,8100090,2,240,4381,4458
8100090,8100090,2,240,4382,4458
8100001,8100001,2,180,4386,3916
8100090,8100090,2,240,4392,4464
8100090,8100090,2,240,4394,4466
8100090,8100090,2,240,4396,4467
8100090,8100090,2,240,4400,4470
8100514,8100514,2,1800,4402,5834
8100514,8100514,2,1800,4402,5835
8100514,8100514,2,1800,4403,5834
8100514,8100514,2,1800,4403,5835
8100090,8100090,2,240,4406,4471
8100090,8100090,2,240,4408,4472
8100090,8100090,2,240,4409,4472
8100090,8100090,2,240,4417,4475
8100090,8100090,2,240,4418,4475
8100090,8100090,2,240,4422,4476
8100090,8100090,2,240,4425,4479
8100090,8100090,2,240,4426,4479
8100090,8100090,2,240,4430,4481
8100090,8100090,2,240,4432,4483
8100090,8100090,2,240,4434,4484
8100090,8100090,2,240,4436,4486
8100090,8100090,2,240,4438,4487
8100197,8100197,2,180,5673,4230
8100197,8100197,2,180,5673,5655
8100197,8100197,2,180,5673,6672
8100197,8100197,2,180,5674,4408
8100197,8100197,2,180,5674,4409
8100197,8100197,2,180,5675,4287
8100197,8100197,2,180,5676,4291
8100197,8100197,2,180,5676,5664
8100197,8100197,2,180,5677,4293
8100090,8100090,2,60,6697,4324
8100090,8100090,2,60,7242,4324
8100090,8100090,2,60,7243,4324
8100134,8100134,2,3600,4518,5389
8100044,8100044,2,180,4573,5878
8100044,8100044,2,180,4573,5879
8100264,8100264,2,120,4602,2072
8100264,8100264,2,120,4604,2074
8100008,8100008,2,180,4604,344
8100008,8100008,2,180,4605,344
8100264,8100264,2,120,4609,2081
8100264,8100264,2,120,4612,2083
8100264,8100264,2,120,4614,2087
8100264,8100264,2,120,4615,2089
8100264,8100264,2,120,4616,2091
8100264,8100264,2,120,4617,2093
8100264,8100264,2,120,4618,2095
8100264,8100264,2,120,4625,2100
8100264,8100264,2,120,4631,2107
8100264,8100264,2,120,4632,2109
8100264,8100264,2,120,4633,2111
8100264,8100264,2,120,4634,2113
8100009,8100009,2,180,4681,4528
8100264,8100264,2,120,4724,2101
8100264,8100264,2,120,4729,2105
8103000,8103000,2,180,4760,5409
8100493,8100493,2,120,4762,994
8100493,8100493,2,120,4764,1021
8103000,8103000,2,180,4854,5773
8103000,8103000,2,180,4866,6874
8103000,8103000,2,180,4884,6281
8100090,8100090,2,180,4947,4336
8100002,8100002,2,180,4954,84
8100090,8100090,2,180,4965,4342
8100008,8100008,2,420,4967,5889
8100008,8100008,2,420,4967,3694
8100008,8100008,2,420,4967,6416
8100008,8100008,2,420,4967,6417
8100090,8100090,2,180,4975,4329
8100108,8100108,2,180,4997,3983
8100108,8100108,2,180,4997,3984
8100008,8100008,2,420,5037,6765
8100008,8100008,2,420,5039,6240
8100514,8100514,2,600,6765,6065
8100514,8100514,2,600,6765,6066
8103000,8103000,2,180,5050,6129
8100147,8100147,2,180,5050,3760
8100044,8100044,2,180,5051,80
8100514,8100514,2,180,5092,28
8100514,8100514,2,180,6767,28
8103000,8103000,2,180,5218,5771
8103000,8103000,2,180,5236,6284
8100134,8100134,2,3600,5240,6741
8103000,8103000,2,180,5242,6322
8103000,8103000,2,180,5242,6393
8103000,8103000,2,180,5315,6065
8103000,8103000,2,180,5315,6066
8103000,8103000,2,180,5321,6322
8103000,8103000,2,180,5321,6393
8100002,8100002,2,180,5321,84
8100002,8100002,2,180,5321,6240
8100147,8100147,2,180,5360,3360
8100147,8100147,2,180,5360,3361
8100147,8100147,2,180,5360,3362
8100090,8100090,2,240,5363,4488
8100090,8100090,2,240,6877,4488
8100090,8100090,2,240,5369,4489
8100090,8100090,2,240,6879,4489
8103000,8103000,2,180,5376,6286
8100147,8100147,2,180,5376,3374
8100147,8100147,2,180,5376,3375
8100147,8100147,2,180,5376,3376
8103000,8103000,2,180,5379,6766
8100090,8100090,2,180,5400,4350
8100002,8100002,2,180,5401,52
8100090,8100090,2,180,5402,4353
8100002,8100002,2,180,5403,56
8100090,8100090,2,180,5404,5364
8100002,8100002,2,180,5405,61
8100002,8100002,2,180,5405,6755
8103000,8103000,2,180,5406,4768
8100090,8100090,2,180,5406,5373
8100002,8100002,2,180,5407,69
8100514,8100514,2,600,5409,6065
8100514,8100514,2,600,5409,6066
8100002,8100002,2,180,5409,76
8100044,8100044,2,180,5410,39
8100147,8100147,2,180,5411,3407
8100147,8100147,2,180,5411,3408
8100147,8100147,2,180,5411,3409
8100044,8100044,2,180,5412,46
8100147,8100147,2,180,5413,3777
8100008,8100008,2,180,5489,5382
8100008,8100008,2,180,5489,5383
